merchant_id,month,transactions,tpv_inr,active_days,refund_count,support_tickets
M002907,2026-06,0,0.0,0,0,0
M002908,2026-06,0,0.0,0,0,0
M002909,2025-08,0,0.0,0,0,0
M002909,2025-09,0,0.0,0,0,0
M002909,2025-10,0,0.0,0,0,0
M002909,2025-11,0,0.0,0,0,0
M002909,2025-12,50,15532.13,23,0,0
M002909,2026-01,0,0.0,0,0,0
M002909,2026-02,0,0.0,0,0,1
M002909,2026-03,0,0.0,0,0,0
M002909,2026-04,0,0.0,0,0,0
M002909,2026-05,0,0.0,0,0,0
M002909,2026-06,0,0.0,0,0,0
M002910,2025-11,0,0.0,0,0,0
M002910,2025-12,0,0.0,0,0,0
M002910,2026-01,121,80781.62,18,0,0
M002910,2026-02,0,0.0,0,0,0
M002910,2026-03,162,109815.79,19,0,0
M002910,2026-04,174,113267.03,17,0,0
M002910,2026-05,109,76625.85,18,0,2
M002910,2026-06,175,104272.03,14,0,0
M002911,2025-08,135,65661.09,21,1,1
M002911,2025-09,99,44855.81,6,0,0
M002911,2025-10,51,25026.66,20,0,0
M002911,2025-11,134,53035.99,8,0,0
M002911,2025-12,123,61400.94,21,0,0
M002911,2026-01,0,0.0,0,0,1
M002911,2026-02,135,59287.65,10,0,0
M002911,2026-03,136,62525.47,15,0,0
M002911,2026-04,125,54889.08,15,0,0
M002911,2026-05,133,60122.65,18,0,1
M002911,2026-06,138,65420.74,16,0,0
M002912,2025-08,0,0.0,0,0,0
M002912,2025-09,0,0.0,0,0,0
M002912,2025-10,0,0.0,0,0,0
M002912,2025-11,0,0.0,0,0,0
M002912,2025-12,0,0.0,0,0,0
M002912,2026-01,8,6958.43,10,0,0
M002912,2026-02,0,0.0,0,0,0
M002912,2026-03,0,0.0,0,0,0
M002912,2026-04,0,0.0,0,0,0
M002912,2026-05,33,29982.68,25,0,0
M002912,2026-06,0,0.0,0,0,0
M002913,2025-12,0,0.0,0,0,0
M002913,2026-01,172,82549.43,12,0,0
M002913,2026-02,0,0.0,0,0,0
M002913,2026-03,0,0.0,0,0,0
M002913,2026-04,275,115261.38,20,0,0
M002913,2026-05,0,0.0,0,0,0
M002913,2026-06,135,56322.56,11,1,0
M002914,2025-09,0,0.0,0,0,0
M002914,2025-10,13,5668.12,17,0,0
M002914,2025-11,0,0.0,0,0,0
M002914,2025-12,18,7633.25,14,0,0
M002914,2026-01,0,0.0,0,0,0
M002914,2026-02,0,0.0,0,0,0
M002914,2026-03,0,0.0,0,0,0
M002914,2026-04,0,0.0,0,0,0
M002914,2026-05,31,11944.52,20,0,0
M002914,2026-06,0,0.0,0,0,0
M002915,2025-11,0,0.0,0,0,0
M002915,2025-12,0,0.0,0,0,0
M002915,2026-01,0,0.0,0,0,0
M002915,2026-02,0,0.0,0,0,0
M002915,2026-03,0,0.0,0,0,0
M002915,2026-04,0,0.0,0,0,0
M002915,2026-05,0,0.0,0,0,0
M002915,2026-06,0,0.0,0,0,0
M002916,2025-12,0,0.0,0,0,0
M002916,2026-01,0,0.0,0,0,0
M002916,2026-02,0,0.0,0,0,0
M002916,2026-03,0,0.0,0,0,0
M002916,2026-04,0,0.0,0,0,0
M002916,2026-05,0,0.0,0,0,0
M002916,2026-06,0,0.0,0,0,0
M002917,2026-02,0,0.0,0,0,0
M002917,2026-03,0,0.0,0,0,0
M002917,2026-04,208,147580.89,18,0,0
M002917,2026-05,150,119583.69,15,0,0
M002917,2026-06,222,173824.3,13,0,0
M002918,2026-06,0,0.0,0,0,0
M002919,2026-05,0,0.0,0,0,0
M002919,2026-06,0,0.0,0,0,0
M002920,2025-11,0,0.0,0,0,1
M002920,2025-12,0,0.0,0,0,0
M002920,2026-01,0,0.0,0,0,0
M002920,2026-02,0,0.0,0,0,0
M002920,2026-03,44,14771.09,25,0,0
M002920,2026-04,0,0.0,0,0,0
M002920,2026-05,0,0.0,0,0,0
M002920,2026-06,49,14971.31,20,0,0
M002921,2025-10,0,0.0,0,0,0
M002921,2025-11,0,0.0,0,0,0
M002921,2025-12,0,0.0,0,0,0
M002921,2026-01,22,9426.05,24,0,0
M002921,2026-02,0,0.0,0,0,0
M002921,2026-03,0,0.0,0,0,0
M002921,2026-04,0,0.0,0,0,0
M002921,2026-05,0,0.0,0,0,0
M002921,2026-06,22,10059.48,25,0,0
M002922,2026-04,0,0.0,0,0,0
M002922,2026-05,27,12621.53,18,0,0
M002922,2026-06,0,0.0,0,0,0
M002923,2025-08,171,93195.89,19,0,0
M002923,2025-09,0,0.0,0,0,0
M002923,2025-10,0,0.0,0,0,1
M002923,2025-11,192,101986.6,19,0,1
M002923,2025-12,222,116146.88,17,0,0
M002923,2026-01,182,101942.31,14,0,0
M002923,2026-02,107,60245.82,18,0,0
M002923,2026-03,208,121298.54,19,1,0
M002923,2026-04,234,127195.96,18,1,0
M002923,2026-05,125,68910.89,21,0,1
M002923,2026-06,226,130507.06,18,0,1
M002924,2026-01,0,0.0,0,0,0
M002924,2026-02,0,0.0,0,0,0
M002924,2026-03,28,15421.68,21,0,0
M002924,2026-04,0,0.0,0,0,0
M002924,2026-05,0,0.0,0,0,0
M002924,2026-06,0,0.0,0,0,0
M002925,2025-12,0,0.0,0,0,0
M002925,2026-01,0,0.0,0,0,1
M002925,2026-02,0,0.0,0,0,0
M002925,2026-03,37,14475.65,19,0,0
M002925,2026-04,0,0.0,0,0,0
M002925,2026-05,0,0.0,0,0,1
M002925,2026-06,32,13587.12,20,0,0
M002926,2025-09,0,0.0,0,0,0
M002926,2025-10,0,0.0,0,0,0
M002926,2025-11,0,0.0,0,0,0
M002926,2025-12,0,0.0,0,0,0
M002926,2026-01,332,103268.89,24,1,0
M002926,2026-02,503,138471.11,25,1,0
M002926,2026-03,473,133385.44,17,0,0
M002926,2026-04,474,140510.6,19,0,0
M002926,2026-05,584,156284.72,12,4,0
M002926,2026-06,574,152927.64,12,0,0
M002927,2026-02,0,0.0,0,0,0
M002927,2026-03,0,0.0,0,0,0
M002927,2026-04,0,0.0,0,0,0
M002927,2026-05,44,13028.06,6,0,0
M002927,2026-06,0,0.0,0,0,0
M002928,2025-10,0,0.0,0,0,0
M002928,2025-11,32,16514.44,25,0,1
M002928,2025-12,30,15925.98,19,0,0
M002928,2026-01,24,12329.79,8,0,0
M002928,2026-02,0,0.0,0,0,0
M002928,2026-03,32,16789.65,22,0,0
M002928,2026-04,0,0.0,0,0,0
M002928,2026-05,0,0.0,0,0,0
M002928,2026-06,0,0.0,0,0,0
M002929,2025-09,0,0.0,0,0,0
M002929,2025-10,0,0.0,0,0,0
M002929,2025-11,0,0.0,0,0,0
M002929,2025-12,0,0.0,0,0,0
M002929,2026-01,0,0.0,0,0,0
M002929,2026-02,0,0.0,0,0,0
M002929,2026-03,0,0.0,0,0,0
M002929,2026-04,0,0.0,0,0,0
M002929,2026-05,0,0.0,0,0,0
M002929,2026-06,0,0.0,0,0,0
M002930,2026-02,0,0.0,0,0,0
M002930,2026-03,0,0.0,0,0,0
M002930,2026-04,0,0.0,0,0,0
M002930,2026-05,0,0.0,0,0,1
M002930,2026-06,0,0.0,0,0,0
M002931,2025-09,0,0.0,0,0,0
M002931,2025-10,0,0.0,0,0,0
M002931,2025-11,27,22676.41,13,0,0
M002931,2025-12,0,0.0,0,0,0
M002931,2026-01,23,15403.08,16,0,1
M002931,2026-02,0,0.0,0,0,0
M002931,2026-03,0,0.0,0,0,0
M002931,2026-04,0,0.0,0,0,0
M002931,2026-05,22,19624.53,15,0,0
M002931,2026-06,20,17440.37,16,0,0
M002932,2026-03,0,0.0,0,0,0
M002932,2026-04,0,0.0,0,0,0
M002932,2026-05,0,0.0,0,0,0
M002932,2026-06,0,0.0,0,0,0
M002933,2025-08,30,12766.37,14,0,0
M002933,2025-09,0,0.0,0,0,0
M002933,2025-10,0,0.0,0,0,0
M002933,2025-11,0,0.0,0,0,0
M002933,2025-12,0,0.0,0,0,0
M002933,2026-01,0,0.0,0,0,0
M002933,2026-02,34,15469.47,18,0,0
M002933,2026-03,0,0.0,0,0,0
M002933,2026-04,25,10547.55,26,0,0
M002933,2026-05,0,0.0,0,0,0
M002933,2026-06,0,0.0,0,0,0
M002934,2025-12,46,32713.36,18,0,0
M002934,2026-01,0,0.0,0,0,0
M002934,2026-02,0,0.0,0,0,0
M002934,2026-03,0,0.0,0,0,0
M002934,2026-04,0,0.0,0,0,0
M002934,2026-05,0,0.0,0,0,0
M002934,2026-06,57,33710.52,21,0,0
M002935,2026-04,0,0.0,0,0,0
M002935,2026-05,168,108190.68,18,0,0
M002935,2026-06,0,0.0,0,0,0
M002936,2025-09,0,0.0,0,0,2
M002936,2025-10,0,0.0,0,0,0
M002936,2025-11,0,0.0,0,0,0
M002936,2025-12,0,0.0,0,0,0
M002936,2026-01,0,0.0,0,0,0
M002936,2026-02,0,0.0,0,0,0
M002936,2026-03,40,29877.04,22,0,0
M002936,2026-04,0,0.0,0,0,0
M002936,2026-05,0,0.0,0,0,0
M002936,2026-06,0,0.0,0,0,0
M002937,2026-04,0,0.0,0,0,0
M002937,2026-05,75,32119.91,19,0,1
M002937,2026-06,169,79392.99,26,0,0
M002938,2026-03,0,0.0,0,0,0
M002938,2026-04,0,0.0,0,0,0
M002938,2026-05,61,27443.78,12,0,0
M002938,2026-06,0,0.0,0,0,0
M002939,2026-05,0,0.0,0,0,0
M002939,2026-06,0,0.0,0,0,0
M002940,2025-08,0,0.0,0,0,0
M002940,2025-09,0,0.0,0,0,1
M002940,2025-10,0,0.0,0,0,0
M002940,2025-11,0,0.0,0,0,0
M002940,2025-12,0,0.0,0,0,0
M002940,2026-01,19,9780.14,12,0,0
M002940,2026-02,0,0.0,0,0,0
M002940,2026-03,27,15790.17,20,0,0
M002940,2026-04,36,19070.35,6,0,0
M002940,2026-05,0,0.0,0,0,0
M002940,2026-06,22,10253.89,16,0,0
M002941,2026-03,0,0.0,0,0,1
M002941,2026-04,0,0.0,0,0,0
M002941,2026-05,0,0.0,0,0,0
M002941,2026-06,21,13605.93,12,0,0
M002942,2026-06,0,0.0,0,0,0
M002943,2026-04,0,0.0,0,0,0
M002943,2026-05,0,0.0,0,0,0
M002943,2026-06,27,11553.21,18,0,1
M002944,2025-09,0,0.0,0,0,0
M002944,2025-10,0,0.0,0,0,0
M002944,2025-11,24,9602.88,12,0,0
M002944,2025-12,14,5731.65,13,0,0
M002944,2026-01,0,0.0,0,0,0
M002944,2026-02,0,0.0,0,0,0
M002944,2026-03,33,13708.84,15,0,0
M002944,2026-04,0,0.0,0,0,0
M002944,2026-05,16,7079.15,7,0,0
M002944,2026-06,0,0.0,0,0,0
M002945,2026-04,0,0.0,0,0,0
M002945,2026-05,0,0.0,0,0,0
M002945,2026-06,0,0.0,0,0,0
M002946,2025-08,0,0.0,0,0,0
M002946,2025-09,92,63068.97,16,0,0
M002946,2025-10,0,0.0,0,0,0
M002946,2025-11,89,52774.85,10,0,0
M002946,2025-12,0,0.0,0,0,0
M002946,2026-01,97,63964.49,13,0,1
M002946,2026-02,117,71243.16,10,0,0
M002946,2026-03,134,94314.9,17,0,0
M002946,2026-04,79,50495.51,24,0,0
M002946,2026-05,115,75426.72,12,0,0
M002946,2026-06,123,77231.22,19,0,0
M002947,2026-01,0,0.0,0,0,1
M002947,2026-02,0,0.0,0,0,0
M002947,2026-03,402,152652.99,7,0,0
M002947,2026-04,378,156203.28,13,0,0
M002947,2026-05,0,0.0,0,0,0
M002947,2026-06,353,138585.73,13,0,0
M002948,2025-12,0,0.0,0,0,0
M002948,2026-01,0,0.0,0,0,0
M002948,2026-02,376,116085.66,23,0,0
M002948,2026-03,440,137064.82,5,1,0
M002948,2026-04,525,149299.01,20,0,0
M002948,2026-05,367,125563.05,15,0,0
M002948,2026-06,378,124517.96,14,1,0
M002949,2026-01,0,0.0,0,0,0
M002949,2026-02,0,0.0,0,0,0
M002949,2026-03,143,78408.44,7,0,0
M002949,2026-04,174,107023.79,20,1,0
M002949,2026-05,0,0.0,0,0,0
M002949,2026-06,0,0.0,0,0,0
M002950,2026-01,0,0.0,0,0,0
M002950,2026-02,0,0.0,0,0,0
M002950,2026-03,0,0.0,0,0,0
M002950,2026-04,0,0.0,0,0,0
M002950,2026-05,0,0.0,0,0,0
M002950,2026-06,0,0.0,0,0,0
M002951,2025-07,0,0.0,0,0,1
M002951,2025-08,0,0.0,0,0,0
M002951,2025-09,0,0.0,0,0,0
M002951,2025-10,0,0.0,0,0,0
M002951,2025-11,0,0.0,0,0,0
M002951,2025-12,0,0.0,0,0,0
M002951,2026-01,12,8536.03,21,0,0
M002951,2026-02,0,0.0,0,0,0
M002951,2026-03,0,0.0,0,0,0
M002951,2026-04,24,16018.69,17,0,0
M002951,2026-05,0,0.0,0,0,0
M002951,2026-06,0,0.0,0,0,0
M002952,2026-01,0,0.0,0,0,0
M002952,2026-02,34,11433.54,23,0,0
M002952,2026-03,0,0.0,0,0,0
M002952,2026-04,0,0.0,0,0,0
M002952,2026-05,46,13522.67,18,0,0
M002952,2026-06,49,13415.57,17,0,0
M002953,2026-06,0,0.0,0,0,0
M002954,2025-12,182,69384.96,17,0,0
M002954,2026-01,212,95535.71,16,0,0
M002954,2026-02,0,0.0,0,0,0
M002954,2026-03,174,74022.06,21,0,0
M002954,2026-04,227,112486.21,11,0,0
M002954,2026-05,224,96713.99,20,0,0
M002954,2026-06,0,0.0,0,0,0
M002955,2025-10,20,16687.72,29,0,0
M002955,2025-11,0,0.0,0,0,0
M002955,2025-12,0,0.0,0,0,0
M002955,2026-01,0,0.0,0,0,0
M002955,2026-02,15,11446.03,24,0,0
M002955,2026-03,0,0.0,0,0,0
M002955,2026-04,0,0.0,0,0,0
M002955,2026-05,0,0.0,0,0,0
M002955,2026-06,0,0.0,0,0,0
M002956,2026-06,0,0.0,0,0,0
M002957,2025-08,0,0.0,0,0,0
M002957,2025-09,0,0.0,0,0,0
M002957,2025-10,0,0.0,0,0,0
M002957,2025-11,0,0.0,0,0,1
M002957,2025-12,163,84873.51,14,1,0
M002957,2026-01,155,87223.7,24,0,0
M002957,2026-02,135,61431.73,20,0,0
M002957,2026-03,170,87494.43,23,2,1
M002957,2026-04,197,115883.44,15,0,0
M002957,2026-05,205,104569.13,21,0,1
M002957,2026-06,198,98059.84,20,1,0
M002958,2025-12,43,18529.19,8,0,0
M002958,2026-01,0,0.0,0,0,0
M002958,2026-02,0,0.0,0,0,0
M002958,2026-03,0,0.0,0,0,0
M002958,2026-04,0,0.0,0,0,0
M002958,2026-05,0,0.0,0,0,0
M002958,2026-06,36,16103.22,20,0,1
M002959,2026-01,16,9032.36,22,0,0
M002959,2026-02,0,0.0,0,0,0
M002959,2026-03,0,0.0,0,0,0
M002959,2026-04,0,0.0,0,0,0
M002959,2026-05,0,0.0,0,0,0
M002959,2026-06,18,9973.86,25,0,0
M002960,2025-12,0,0.0,0,0,0
M002960,2026-01,0,0.0,0,0,0
M002960,2026-02,0,0.0,0,0,0
M002960,2026-03,0,0.0,0,0,0
M002960,2026-04,0,0.0,0,0,0
M002960,2026-05,0,0.0,0,0,0
M002960,2026-06,0,0.0,0,0,0
M002961,2026-06,0,0.0,0,0,0
M002962,2025-12,0,0.0,0,0,0
M002962,2026-01,150,65984.15,9,0,0
M002962,2026-02,158,63364.44,14,0,0
M002962,2026-03,0,0.0,0,0,0
M002962,2026-04,230,96513.75,17,0,0
M002962,2026-05,261,126314.69,14,0,0
M002962,2026-06,205,101958.99,22,0,0
M002963,2026-06,0,0.0,0,0,0
M002964,2025-07,0,0.0,0,0,0
M002964,2025-08,0,0.0,0,0,0
M002964,2025-09,262,120789.71,16,0,0
M002964,2025-10,225,90360.34,16,0,0
M002964,2025-11,256,120513.65,20,0,0
M002964,2025-12,212,91410.0,25,1,0
M002964,2026-01,204,82519.86,13,0,0
M002964,2026-02,294,126404.11,15,0,0
M002964,2026-03,173,74626.03,24,0,0
M002964,2026-04,203,90748.65,19,0,0
M002964,2026-05,162,72672.94,30,0,0
M002964,2026-06,268,108912.59,19,0,1
M002965,2026-03,0,0.0,0,0,0
M002965,2026-04,0,0.0,0,0,1
M002965,2026-05,0,0.0,0,0,0
M002965,2026-06,0,0.0,0,0,0
M002966,2026-02,112,48561.91,7,0,0
M002966,2026-03,0,0.0,0,0,0
M002966,2026-04,0,0.0,0,0,0
M002966,2026-05,93,39239.9,21,0,0
M002966,2026-06,0,0.0,0,0,0
M002967,2025-09,27,15725.48,14,0,0
M002967,2025-10,19,10064.47,12,0,0
M002967,2025-11,0,0.0,0,0,0
M002967,2025-12,0,0.0,0,0,0
M002967,2026-01,0,0.0,0,0,0
M002967,2026-02,0,0.0,0,0,0
M002967,2026-03,20,10570.79,10,0,0
M002967,2026-04,21,10035.74,22,0,0
M002967,2026-05,0,0.0,0,0,0
M002967,2026-06,0,0.0,0,0,0
M002968,2025-09,0,0.0,0,0,0
M002968,2025-10,0,0.0,0,0,0
M002968,2025-11,0,0.0,0,0,0
M002968,2025-12,0,0.0,0,0,0
M002968,2026-01,0,0.0,0,0,0
M002968,2026-02,0,0.0,0,0,0
M002968,2026-03,0,0.0,0,0,0
M002968,2026-04,470,182881.83,26,0,0
M002968,2026-05,348,150920.4,14,0,0
M002968,2026-06,415,169076.66,16,1,1
M002969,2026-03,0,0.0,0,0,0
M002969,2026-04,0,0.0,0,0,0
M002969,2026-05,0,0.0,0,0,0
M002969,2026-06,0,0.0,0,0,0
M002970,2026-02,0,0.0,0,0,0
M002970,2026-03,0,0.0,0,0,0
M002970,2026-04,0,0.0,0,0,0
M002970,2026-05,0,0.0,0,0,0
M002970,2026-06,0,0.0,0,0,0
M002971,2026-02,0,0.0,0,0,0
M002971,2026-03,0,0.0,0,0,0
M002971,2026-04,17,14854.33,20,0,1
M002971,2026-05,0,0.0,0,0,0
M002971,2026-06,0,0.0,0,0,0
M002972,2025-07,0,0.0,0,0,0
M002972,2025-08,27,12483.43,21,0,0
M002972,2025-09,34,14456.09,22,0,0
M002972,2025-10,0,0.0,0,0,0
M002972,2025-11,0,0.0,0,0,0
M002972,2025-12,24,9815.39,17,0,0
M002972,2026-01,0,0.0,0,0,0
M002972,2026-02,23,9100.82,6,0,0
M002972,2026-03,0,0.0,0,0,0
M002972,2026-04,0,0.0,0,0,0
M002972,2026-05,36,12959.91,22,0,0
M002972,2026-06,0,0.0,0,0,0
M002973,2026-02,0,0.0,0,0,0
M002973,2026-03,0,0.0,0,0,0
M002973,2026-04,0,0.0,0,0,0
M002973,2026-05,239,105392.71,17,1,0
M002973,2026-06,0,0.0,0,0,0
M002974,2026-06,0,0.0,0,0,0
M002975,2025-07,0,0.0,0,0,0
M002975,2025-08,0,0.0,0,0,0
M002975,2025-09,345,147406.67,16,0,0
M002975,2025-10,231,83870.59,18,0,0
M002975,2025-11,0,0.0,0,0,0
M002975,2025-12,249,119082.23,17,0,0
M002975,2026-01,487,192591.06,16,0,0
M002975,2026-02,432,208525.03,2,1,0
M002975,2026-03,370,134835.93,22,0,0
M002975,2026-04,506,254238.49,15,0,1
M002975,2026-05,0,0.0,0,0,0
M002975,2026-06,409,165501.33,16,0,1
M002976,2025-12,0,0.0,0,0,0
M002976,2026-01,0,0.0,0,0,0
M002976,2026-02,0,0.0,0,0,0
M002976,2026-03,470,208095.26,17,0,0
M002976,2026-04,260,124035.98,17,0,0
M002976,2026-05,416,161012.57,14,0,0
M002976,2026-06,0,0.0,0,0,0
M002977,2025-12,0,0.0,0,0,0
M002977,2026-01,24,9789.04,24,0,0
M002977,2026-02,0,0.0,0,0,0
M002977,2026-03,40,15381.2,15,0,0
M002977,2026-04,0,0.0,0,0,0
M002977,2026-05,0,0.0,0,0,0
M002977,2026-06,0,0.0,0,0,0
M002978,2026-05,66,22214.31,21,0,0
M002978,2026-06,0,0.0,0,0,0
M002979,2025-10,354,133835.34,7,0,0
M002979,2025-11,215,82485.88,19,1,0
M002979,2025-12,0,0.0,0,0,0
M002979,2026-01,0,0.0,0,0,0
M002979,2026-02,0,0.0,0,0,0
M002979,2026-03,0,0.0,0,0,0
M002979,2026-04,365,171223.05,24,3,1
M002979,2026-05,348,146590.71,18,1,0
M002979,2026-06,419,169533.54,22,0,0
M002980,2025-12,148,128581.82,9,0,0
M002980,2026-01,0,0.0,0,0,0
M002980,2026-02,0,0.0,0,0,0
M002980,2026-03,0,0.0,0,0,0
M002980,2026-04,195,160645.42,19,0,0
M002980,2026-05,186,154885.51,29,0,1
M002980,2026-06,0,0.0,0,0,0
M002981,2026-03,0,0.0,0,0,0
M002981,2026-04,0,0.0,0,0,0
M002981,2026-05,0,0.0,0,0,0
M002981,2026-06,45,30192.39,15,0,0
M002982,2025-07,0,0.0,0,0,0
M002982,2025-08,0,0.0,0,0,0
M002982,2025-09,0,0.0,0,0,0
M002982,2025-10,0,0.0,0,0,0
M002982,2025-11,0,0.0,0,0,0
M002982,2025-12,0,0.0,0,0,0
M002982,2026-01,0,0.0,0,0,0
M002982,2026-02,0,0.0,0,0,0
M002982,2026-03,41,15474.23,10,0,1
M002982,2026-04,33,13025.96,10,0,0
M002982,2026-05,0,0.0,0,0,0
M002982,2026-06,0,0.0,0,0,1
M002983,2026-04,25,9404.03,17,0,0
M002983,2026-05,0,0.0,0,0,0
M002983,2026-06,0,0.0,0,0,0
M002984,2026-04,0,0.0,0,0,0
M002984,2026-05,0,0.0,0,0,0
M002984,2026-06,347,140850.38,26,0,0
M002985,2026-03,0,0.0,0,0,0
M002985,2026-04,0,0.0,0,0,0
M002985,2026-05,0,0.0,0,0,1
M002985,2026-06,0,0.0,0,0,0
M002986,2026-02,399,122042.04,18,0,0
M002986,2026-03,354,111799.11,18,0,2
M002986,2026-04,527,168768.27,10,0,0
M002986,2026-05,0,0.0,0,0,0
M002986,2026-06,390,130244.76,26,2,1
M002987,2026-03,0,0.0,0,0,0
M002987,2026-04,314,116232.84,11,0,0
M002987,2026-05,171,87418.85,22,0,0
M002987,2026-06,243,105958.74,15,1,0
M002988,2026-04,0,0.0,0,0,0
M002988,2026-05,0,0.0,0,0,0
M002988,2026-06,0,0.0,0,0,0
M002989,2026-05,22,11404.51,7,0,0
M002989,2026-06,8,3620.18,19,0,0
M002990,2025-12,0,0.0,0,0,0
M002990,2026-01,0,0.0,0,0,1
M002990,2026-02,98,62299.44,19,0,0
M002990,2026-03,0,0.0,0,0,0
M002990,2026-04,115,72870.31,12,0,0
M002990,2026-05,0,0.0,0,0,0
M002990,2026-06,130,84213.98,23,0,1
M002991,2025-12,0,0.0,0,0,0
M002991,2026-01,140,58471.01,13,0,0
M002991,2026-02,172,87527.69,16,0,0
M002991,2026-03,149,63570.13,22,0,0
M002991,2026-04,144,68311.23,21,0,1
M002991,2026-05,165,83203.29,7,0,1
M002991,2026-06,137,61565.58,16,0,0
M002992,2026-02,0,0.0,0,0,0
M002992,2026-03,0,0.0,0,0,0
M002992,2026-04,0,0.0,0,0,0
M002992,2026-05,0,0.0,0,0,0
M002992,2026-06,0,0.0,0,0,0
M002993,2025-09,0,0.0,0,0,0
M002993,2025-10,1,822.65,17,0,0
M002993,2025-11,0,0.0,0,0,0
M002993,2025-12,0,0.0,0,0,0
M002993,2026-01,20,14894.43,21,0,0
M002993,2026-02,0,0.0,0,0,0
M002993,2026-03,0,0.0,0,0,0
M002993,2026-04,0,0.0,0,0,0
M002993,2026-05,0,0.0,0,0,0
M002993,2026-06,0,0.0,0,0,0
M002994,2026-05,0,0.0,0,0,1
M002994,2026-06,0,0.0,0,0,0
M002995,2026-04,0,0.0,0,0,1
M002995,2026-05,0,0.0,0,0,0
M002995,2026-06,0,0.0,0,0,0
M002996,2026-02,0,0.0,0,0,0
M002996,2026-03,0,0.0,0,0,0
M002996,2026-04,0,0.0,0,0,0
M002996,2026-05,0,0.0,0,0,0
M002996,2026-06,0,0.0,0,0,0
M002997,2025-10,0,0.0,0,0,0
M002997,2025-11,0,0.0,0,0,0
M002997,2025-12,0,0.0,0,0,0
M002997,2026-01,129,49941.4,18,0,0
M002997,2026-02,116,52387.44,22,0,0
M002997,2026-03,121,47530.87,14,0,0
M002997,2026-04,136,61450.24,3,0,0
M002997,2026-05,0,0.0,0,0,0
M002997,2026-06,110,42008.66,10,0,0
M002998,2025-11,557,184693.21,15,1,0
M002998,2025-12,0,0.0,0,0,0
M002998,2026-01,282,88914.79,17,0,0
M002998,2026-02,0,0.0,0,0,0
M002998,2026-03,0,0.0,0,0,0
M002998,2026-04,0,0.0,0,0,0
M002998,2026-05,283,82697.94,21,1,1
M002998,2026-06,419,124888.61,20,0,0
M002999,2025-12,0,0.0,0,0,0
M002999,2026-01,19,15051.4,19,0,0
M002999,2026-02,0,0.0,0,0,0
M002999,2026-03,0,0.0,0,0,0
M002999,2026-04,21,13896.95,13,0,0
M002999,2026-05,24,16742.65,13,0,1
M002999,2026-06,0,0.0,0,0,0
M003000,2026-02,0,0.0,0,0,0
M003000,2026-03,0,0.0,0,0,0
M003000,2026-04,0,0.0,0,0,0
M003000,2026-05,37,24127.15,17,0,0
M003000,2026-06,48,30329.59,20,0,0
M003001,2026-04,0,0.0,0,0,0
M003001,2026-05,0,0.0,0,0,0
M003001,2026-06,0,0.0,0,0,0
M003002,2026-03,0,0.0,0,0,0
M003002,2026-04,0,0.0,0,0,0
M003002,2026-05,0,0.0,0,0,0
M003002,2026-06,0,0.0,0,0,0
M003003,2026-06,0,0.0,0,0,0
M003004,2026-06,0,0.0,0,0,0
M003005,2026-03,0,0.0,0,0,0
M003005,2026-04,0,0.0,0,0,0
M003005,2026-05,0,0.0,0,0,0
M003005,2026-06,0,0.0,0,0,0
M003006,2025-11,0,0.0,0,0,0
M003006,2025-12,0,0.0,0,0,0
M003006,2026-01,25,9408.25,13,0,0
M003006,2026-02,0,0.0,0,0,0
M003006,2026-03,0,0.0,0,0,1
M003006,2026-04,32,13875.94,13,0,0
M003006,2026-05,0,0.0,0,0,0
M003006,2026-06,0,0.0,0,0,0
M003007,2026-02,0,0.0,0,0,0
M003007,2026-03,0,0.0,0,0,0
M003007,2026-04,0,0.0,0,0,0
M003007,2026-05,0,0.0,0,0,0
M003007,2026-06,40,15091.16,12,0,0
M003008,2025-12,0,0.0,0,0,0
M003008,2026-01,22,11021.63,13,0,0
M003008,2026-02,0,0.0,0,0,0
M003008,2026-03,23,10631.66,17,0,0
M003008,2026-04,0,0.0,0,0,0
M003008,2026-05,0,0.0,0,0,0
M003008,2026-06,19,8644.87,20,0,0
M003009,2026-02,215,119929.0,26,0,0
M003009,2026-03,0,0.0,0,0,0
M003009,2026-04,0,0.0,0,0,0
M003009,2026-05,289,152262.0,19,2,0
M003009,2026-06,0,0.0,0,0,0
M003010,2026-04,0,0.0,0,0,0
M003010,2026-05,0,0.0,0,0,0
M003010,2026-06,0,0.0,0,0,0
M003011,2025-11,0,0.0,0,0,0
M003011,2025-12,0,0.0,0,0,0
M003011,2026-01,131,51244.95,23,0,0
M003011,2026-02,0,0.0,0,0,1
M003011,2026-03,0,0.0,0,0,0
M003011,2026-04,224,100943.67,24,0,0
M003011,2026-05,256,108704.52,20,0,0
M003011,2026-06,260,127565.58,24,1,0
M003012,2026-01,0,0.0,0,0,0
M003012,2026-02,0,0.0,0,0,0
M003012,2026-03,31,12607.71,25,0,0
M003012,2026-04,27,10895.38,15,0,0
M003012,2026-05,0,0.0,0,0,0
M003012,2026-06,50,20233.22,21,0,0
M003013,2025-07,0,0.0,0,0,0
M003013,2025-08,0,0.0,0,0,0
M003013,2025-09,0,0.0,0,0,0
M003013,2025-10,0,0.0,0,0,0
M003013,2025-11,0,0.0,0,0,0
M003013,2025-12,0,0.0,0,0,0
M003013,2026-01,0,0.0,0,0,0
M003013,2026-02,0,0.0,0,0,0
M003013,2026-03,10,4491.58,20,0,0
M003013,2026-04,0,0.0,0,0,0
